NAME	PVL Differentiated	Macrophage	GenMod4	T cells CD8+	T cells CD4+	Endothelial RGS5	B cells Memory	GenMod1	Myoepithelial	CAFs MSC iCAF-like	CAFs myCAF-like	Plasmablasts	B cells Naive	GenMod3	GenMod2	GenMod7	DCs	GenMod5	Endothelial ACKR1	Monocyte	Mature Luminal	GenMod6	Endothelial CXCL12	NK cells	PVL Immature	Luminal Progenitors	NKT cells	Endothelial Lymphatic LYVE1
RARRES2	168.467675691635	1	1	1	1	30.920574768702	1	1	45.1155584749404	1319.21002379976	1400.82597833681	1	1	1	1	1	1	1	1	1	1	1	1	1	413.761907287217	1	1	335.111984350011
RARRES3	140.890229271826	151.667861327123	105.287050953084	604.946265233346	405.86547465758	49.5825815248884	92.2705660159954	333.658078808609	90.9629644621918	177.17581389509	162.979087135402	1	1	276.515526169417	233.633337206384	137.716499744518	72.1280726314391	434.862813948417	88.846449259359	151.609182391384	597.906036733843	370.496694590471	72.7401229356413	574.60982920766	139.28974003228	252.497830379581	719.691282075957	1
RARS2	1	1	33.06413276337	1	1	1	1	1	1	1	1	1	1	1	22.7784630163241	1	1	1	1	1	1	1	57.1455579483378	1	1	1	1	1
RASA2	1	1	1	94.7164455131393	1	1	1	1	1	1	1	1	93.4299483864254	31.100286312518	1	1	1	1	1	1	1	1	1	130.112256015141	1	40.5055740398903	143.758061703945	1
RASA4	1	1	1	1	1	79.3010645961217	1	1	1	1	1	1	1	1	1	1	1	1	124.731507942103	1	1	1	1	1	1	1	1	1
RASAL2	76.9586838678202	1	1	1	1	128.351834628282	1	1	1	1	40.4704050930037	1	1	1	1	1	1	1	78.0599957975969	1	1	1	1	1	83.5198271163682	28.8585695357266	1	1
RASAL3	1	1	1	137.655179041394	81.9050623539456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.050595547841	1	1	63.3096019002049	1
RASD1	445.947005969036	1	1	1	1	90.3182726870355	1	344.043829736646	134.291382768544	756.572078069693	92.3530602474331	1	1	1	1	167.070317554044	87.2479777949383	77.2538980501088	1	1	255.319138989716	196.158121638626	1	1	350.907120274974	71.5801463406174	1	149.382945400648
RASEF	1	1	31.8280781611897	1	1	1	1	67.2001254927956	1	1	1	1	1	1	28.5543880641054	60.0103065788071	1	57.8082775283029	1	1	253.613609783775	46.2066734628886	1	1	1	26.5362802025443	1	1
RASGEF1B	1	125.605558731291	1	124.520816536083	1	1	157.353094725675	1	1	1	1	1	69.8875685806278	1	1	1	89.7911253133577	1	1	127.836292849292	1	1	1	182.374851577319	1	1	1	1
RASGRF2	1	1	1	1	1	34.8001165488464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.7757099737	1	1	1	1	1
RASGRP2	98.391386873962	1	1	1	1	1	143.461696801022	1	1	1	1	1	167.315265039582	1	1	1	1	1	1	44.6624986961694	1	1	1	1	98.8160948582548	1	135.776075756188	1
RASGRP3	1	1	1	1	1	197.238837361304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.6747366871314	1	1	1	1	79.7974958777686
RASIP1	1	1	1	1	1	113.076514984727	1	1	1	1	1	1	1	1	1	1	1	1	93.6346885953571	1	1	1	107.615430384371	1	1	1	1	1
RASL11A	229.698186438483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.2085516022094	1	1	1	227.519301118696	1	1	1
RASL12	197.727876470822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.918591178893	1	1	1
RASSF1	106.134877669632	1	31.3261149128227	89.892615702238	1	63.9362308185464	75.854060802162	51.5024550664482	1	1	64.8349417884816	1	91.1969247801461	1	1	35.5537863368166	1	1	51.0201926095255	1	56.4299659699716	1	53.0657687420285	109.997498891616	1	47.8582493437941	159.994977754763	89.800846852565
RASSF2	1	36.4489323385384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.7865037681608	1	1	77.2541003000893	1	1	1	1	1	1	1	1
RASSF4	1	295.29612830672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	235.690286769415	1	1	145.456864171179	1	1	1	1	1	1	1	1
RASSF5	1	70.3881830862747	1	114.770626391366	98.6796321798349	1	1	1	1	1	1	1	1	1	1	1	97.2144573401721	1	1	69.2053157792572	1	1	1	138.042434361833	1	1	255.051786739507	1
RASSF6	1	1	1	1	1	1	1	1	98.1448978510469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASSF7	1	1	33.4821067966756	1	1	1	1	61.4120667292251	1	1	1	1	1	1	46.4088854572778	65.8907704258996	1	93.8627624765492	1	1	34.4863403292252	78.447339328814	1	1	1	31.071618964557	1	1
RASSF9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.009072513807
RB1	1	178.491200159303	1	1	1	96.5695042367836	80.0476813789424	1	1	1	1	1	1	1	1	1	43.7748065062708	1	56.5328488946297	103.466764904412	36.3063384100724	1	88.5512286806943	1	1	24.9030203982699	1	1
RBBP8	1	1	52.6688328947584	1	1	1	1	1	144.063958814809	1	1	1	1	44.0940626688411	1	1	1	1	1	1	45.5410916470411	1	1	1	1	1	1	1
RBKS	80.2887055811794	215.10999119115	1	1	1	65.7094152647088	1	1	1	1	1	1	1	1	1	1	67.8627372498509	1	141.553183810383	179.377314863545	1	1	203.789744712691	156.889558171157	1	1	168.653087762324	200.035880450014
RBL2	1	1	1	101.434642373744	85.603106859324	39.7005462925592	1	31.9912529630046	65.8546877698206	1	49.3116465213549	1	1	1	1	1	62.9227057405927	59.0728265208133	67.5939487359681	1	56.5741887663748	29.215676594211	41.8962038459736	87.3039383934491	59.0123564457838	35.4583778430348	186.504866059707	1
RBM10	1	1	33.3752965792378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.7006442446789	1	1	1	1	1	1
RBM22	49.7602366754134	1	1	1	1	47.7654011651589	70.7959194363492	1	53.1675595543354	1	1	1	1	1	27.5703533325935	1	1	44.6721590121006	51.5421529807239	1	58.2419512601284	1	71.8943890564562	1	1	28.2038351579792	1	1
RBM23	1	34.1917223286952	1	1	1	46.2319595737165	1	1	1	1	1	1	128.741634714466	1	1	1	1	1	1	1	35.654517256882	1	1	1	1	1	1	1
