NAME	Endothelial ACKR1	Endothelial RGS5	GenMod5	Endothelial CXCL12	NK cells	T cells CD4+	GenMod1	GenMod3	T cells CD8+	Macrophage	NKT cells	Plasmablasts	PVL Differentiated	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Monocyte	GenMod2	GenMod7	Myoepithelial	GenMod6	PVL Immature	Luminal Progenitors	B cells Memory	GenMod4	Mature Luminal	B cells Naive	Endothelial Lymphatic LYVE1
RARRES3	97.9376805921766	39.6245172664257	508.532279191203	76.4323168834256	464.210468123596	409.023146319302	279.849662508656	335.204668041481	557.939828339054	140.048700837597	621.783039316204	1	118.430299685313	220.669885994191	61.7758267730924	147.273289668214	186.297564909512	235.466737200895	123.949376606408	126.47348022065	429.607205774699	163.382249267422	244.495067907227	67.1266259788646	112.029490838087	529.820807794679	1	64.9423540622873
RARS2	1	1	1	1	1	1	1	24.5868704035801	1	1	1	1	1	1	1	1	1	25.744909453259	1	1	1	1	1	1	1	1	1	1
RASA1	1	60.7434829318543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASA2	1	1	1	1	103.074682195943	1	1	1	88.2150764332961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	197.397815852022
RASA4	146.709245992552	46.5082356233583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASAL2	80.5756947834212	135.920866327645	1	53.7512917174022	1	1	1	1	1	1	1	1	90.2097228255683	1	1	61.0878507150692	1	1	1	1	1	61.3454912395221	50.059521396685	1	1	1	1	1
RASAL3	1	1	1	1	140.283383055575	1	1	1	113.508216704421	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASD1	1	62.259832643313	84.6747036053912	1	1	1	360.429534987553	1	1	1	1	1	622.343288505848	593.263791213619	156.50465886365	96.3905604303707	1	1	117.241533754234	110.144047745012	160.202207717568	495.8092789047	110.648630313095	1	1	178.829811175743	1	57.2191947200881
RASEF	1	1	51.5740514415858	1	1	1	69.1178927103203	1	1	1	1	1	1	1	1	1	1	27.0977934962217	61.3905531091619	1	34.4193079171285	1	26.7763269991654	1	37.7954056051023	201.212424362301	1	1
RASGEF1B	1	1	1	1	141.427446075062	1	1	1	134.656422564417	126.957341350152	108.591612179497	1	1	1	98.3875356991136	1	173.555315565667	1	1	1	1	1	1	221.35760512021	1	1	132.506355096007	1
RASGRF2	1	66.0964172075419	1	66.8948427021222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASGRP2	1	1	1	1	1	1	1	1	1	1	82.5659521639795	1	107.231631122403	1	36.0156836209276	1	1	1	1	1	1	86.8344493283894	1	143.44734820163	1	1	169.447972654012	1
RASGRP3	1	107.094367440907	1	110.510387336658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	177.593118234334
RASIP1	106.488215932065	97.428305335798	1	121.398294901999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.984768961934
RASL11A	1	50.3767822728459	1	1	1	1	1	1	1	1	1	1	199.85407962424	95.2120843931109	1	1	1	1	1	1	1	169.83394492336	1	1	1	46.8986379583422	1	1
RASL12	1	1	1	1	1	1	1	1	1	1	1	1	175.012888176438	1	1	1	1	1	1	1	1	124.42949549968	1	1	1	1	1	1
RASSF1	51.2907273304683	79.043466254197	1	67.6228323517627	81.8315045847583	1	57.2523636170736	25.7663130089307	92.9358815864549	52.3468653433671	177.577527484925	1	91.4622540976091	1	1	47.7849198285698	1	1	41.663969184623	1	1	103.441381898278	45.4959716770367	80.6416573331773	33.7493352581878	76.7155986339332	113.098655889114	102.103869850418
RASSF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.4206102387401	1	59.1112846452071	1	1	1	1	1	1	1	1	1	1	1
RASSF3	1	40.6965249340049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RASSF4	1	1	1	1	1	1	1	1	1	313.931246681629	1	1	1	1	135.277242296421	1	233.289916511724	1	1	1	1	1	1	1	1	1	1	1
RASSF5	1	1	1	1	147.538729466258	93.0073866946282	1	1	100.889230336075	48.7578936333363	123.207382925293	1	1	1	85.0787298617926	1	80.4118015398669	1	1	1	1	1	1	1	1	1	1	1
RASSF6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.8143102190951	1	1	1	1	1	1	1	1
RB1	55.7533279306925	70.348910646549	1	106.927031029344	1	1	1	1	1	171.832308218768	1	1	1	1	33.4528391419244	1	135.039454026275	1	1	1	1	1	1	1	1	1	1	1
RBBP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.4840795502276
RBBP8	1	1	1	1	1	1	1	44.475164018858	1	1	1	1	1	1	1	1	1	1	1	166.84046048847	1	1	26.1865163983415	1	44.3271399611966	38.9358674666256	1	64.6614976366124
RBFOX2	46.1501532730268	64.2810372976128	1	59.279070247165	1	1	1	35.8309571224636	1	1	1	1	79.8939402488785	84.0012653442443	1	78.1387579342035	1	1	1	79.3400528144504	1	80.5842198275764	1	1	1	30.35913051714	1	81.8729178164253
RBKS	150.678263181856	57.1620428363479	1	133.156782042716	229.942857881363	1	1	1	1	192.007857364047	1	1	1	1	1	1	254.940723695378	1	1	1	1	1	1	102.483875897192	1	56.9302441055729	1	95.7911541085222
RBL2	56.329439363121	74.9087005707232	70.0212849383209	48.5776306488239	1	88.1849172392393	34.7496682695533	1	108.706411415305	1	1	1	1	1	36.6876020644746	41.1469965238594	1	1	42.4408918331687	1	26.1735757845826	39.5206846645048	25.7927442426284	1	1	54.0009377494222	1	1
RBM23	1	44.7287152581692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.1735168885464	1	1	1	29.2734590524138	1	1	31.4137701524747	1	1
RBM26	1	34.701543366024	1	1	1	1	1	41.3030644526679	1	1	1	1	1	1	1	1	1	33.8322439699643	45.2440586272539	55.9592854135217	27.3167316868509	1	1	1	35.1089891967289	36.4958190164943	1	1
RBM28	1	59.6251627238176	1	1	1	1	1	62.8529223394704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.7363553183553	1	1	1
RBM33	1	1	1	1	1	1	33.0228843797557	1	1	1	1	80.6214124781513	1	1	51.2914491993333	1	49.601763032648	1	37.3644879216622	1	35.5047570476755	1	1	1	1	35.451550169081	62.1043872778245	1
RBM4	1	1	1	1	1	1	1	20.7503603166426	1	1	1	1	1	1	1	1	1	30.2235395110147	43.1970073878792	86.6004404691888	1	1	1	1	1	50.4301623107427	1	64.6187697386683
RBM47	1	1	227.746935317955	1	1	1	168.110154125993	28.8683981402479	1	129.215295920986	1	1	1	1	39.526531179359	1	103.261879295472	53.205808201769	138.721146801009	1	87.3706523923728	1	60.1479948070131	1	39.365935398554	201.085056930818	1	1
RBM5	62.615056550746	51.2656516000801	53.0156690298619	72.3608506792678	1	1	36.762366405007	1	1	1	1	1	1	1	47.2935908116789	37.4388199581203	1	1	39.4532683506866	1	1	50.3845756484756	35.9389929855546	78.9698072509447	1	42.7221729164749	1	38.2967644404935
RBM6	51.6975759032191	77.7644915566718	60.9409958558059	90.4341864174895	1	1	50.0787071731808	1	1	1	141.876328987243	1	66.1927698205887	72.7299023887685	60.977162459556	52.2004359888883	1	25.4672060606152	47.4235380209421	1	29.1225846979048	90.0273433563209	39.4072475554116	77.5850425138852	1	57.8552055838598	1	195.753617480381
RBM7	1	1	1	1	1	1	1	47.8832986680701	1	1	1	1	1	1	1	1	1	1	1	1	31.5543532419671	1	1	1	1	33.0366843255074	1	1
RBMS2	76.6461282030017	83.9550185994863	1	51.4441685058149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.3579649712871
RBMS3	43.1112405759979	76.9786674253505	1	58.018571434753	1	1	1	1	1	1	1	1	72.0707768437493	193.580055490363	1	98.0607496814194	1	1	1	1	1	124.941885180064	1	1	1	1	1	1
RBP1	1	1	103.474144740452	1	1	1	1	128.574458134805	1	1	1	1	1	112.072079724549	1	121.212449239933	1	128.944674551727	87.4832294753994	118.43998003449	51.2465911445291	101.446372001297	87.7652749576524	1	112.362098990019	253.094705492501	1	56.5495349558962
RBP5	61.2620148012538	1	1	1	1	1	1	1	1	1	1	1	1	90.9036235181562	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBP7	363.368106438289	996.662567425936	1	1028.54120775984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.1175750626359	1	1	31.9358569486293	1	271.873230201783
RBPJ	64.6758153729936	47.7948339573488	47.8607716259472	95.8937573710742	190.006051876566	196.574317355099	1	52.8189597218088	240.12553618017	201.693023286483	206.135377257862	1	84.3684263647863	110.058300379776	86.349688238667	92.8620017071138	160.503240151882	43.9763785999325	1	62.6544714046682	1	116.628385396038	40.7779934966543	1	42.9101173583686	53.1765620795133	1	20.3697983161554
RBPMS	189.054590522176	257.647056541455	47.1860966369026	204.679160936597	1	1	59.4046535002698	41.721075833824	1	1	1	1	252.537770913587	118.642314298459	1	71.1021876135368	1	1	1	188.120957061769	44.8682539414598	212.572562971023	74.6006129235525	1	1	76.869116197733	1	20.3697983161554
RBPMS2	1	1	1	1	1	1	1	1	1	1	1	1	98.5466095143357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RC3H1	1	1	1	1	1	1	93.1997633171523	1	1	1	1	1	1	1	32.4706287622711	1	1	1	107.686509604015	1	55.766212351979	1	39.9778367955857	1	1	44.2459639068164	124.027662413492	1
RC3H2	1	1	1	63.0798714378912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RCAN1	513.298105352026	190.121158476277	1	419.631264299919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.5034074770005	237.75684200749	56.7698802053406	1	665.482452154311	1	1	46.78282769619	1	885.620759291491
RCAN2	1	55.2944546234196	1	1	1	1	1	1	1	1	1	1	230.335532998111	1	1	1	1	1	1	1	1	69.9375302832381	1	1	1	1	1	1
RCAN3	1	1	1	1	1	102.969344295976	1	33.8503645424242	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7218881027371	1	1
RCBTB2	1	51.5988098617612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RCC1	1	1	1	1	1	1	1	51.9908387566041	1	1	1	1	1	1	1	1	1	29.3164160779894	1	1	1	1	1	1	71.6993853197338	1	1	1
RCCD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2543126235669	1	1	1
RCE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.4240079102066	1	1	1	1	31.7457116915936	1	36.4775304394612	27.7346155953631	1	1
RCHY1	1	1	1	1	1	1	29.685570859826	1	1	1	1	1	1	1	1	1	1	24.4100656756765	1	45.931545241183	1	1	1	1	38.022653227797	42.9294028510231	1	1
RCN3	1	1	1	1	1	1	1	1	1	1	1	1	1	190.759400822052	1	336.831505297134	1	1	1	1	1	91.125853473386	1	1	1	1	1	1
RCOR3	1	1	75.2800509585863	1	1	1	46.2188989395836	33.310271966845	1	1	1	1	1	1	1	1	1	1	1	1	28.1425014329153	1	1	1	1	1	1	1
RCSD1	1	1	1	1	80.381626756412	88.9546340365067	1	1	87.8253297496137	79.179099681046	91.7327084833994	1	51.0372946975545	1	37.9466752715016	1	77.7791152017316	1	1	1	1	58.3619887865937	1	251.715103697876	1	1	429.250072937221	36.7935957839158
RDH13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.2237264156346	1	1	1	1	1	1	1
RDH14	1	1	46.412937166216	1	1	1	1	28.9674208860408	1	1	1	1	1	1	1	1	1	29.1338615589459	43.6087036742374	1	35.6722055520248	1	1	1	26.638048998598	1	1	1
RECK	1	1	1	1	1	1	1	1	1	1	1	1	1	57.8843946158547	1	46.612706030476	1	1	1	1	1	1	1	1	1	1	1	1
REEP4	1	1	1	1	1	1	1	1	1	60.1297294703436	1	1	1	1	1	1	63.9922374725912	1	1	1	1	1	1	1	29.4026200778203	1	1	42.4840795502276
REEP6	1	1	165.070434551478	1	1	1	108.126304584999	1	1	1	1	1	1	1	1	1	1	133.771186248106	98.6591977753729	1	111.911893506165	1	1	1	90.246296315921	120.538349828643	1	1
REL	76.7673161590048	38.0416738691978	61.3221603615965	107.768006593101	919.281475173267	341.029572107364	133.217522051678	111.572483764127	462.429024138279	293.537225559301	413.184271819255	1	1	59.9785611091878	613.99275884109	61.163657942385	385.505363976257	44.5677502195901	96.1764846040197	72.1982394574669	60.2497007222552	1	83.7459422671681	712.294920246506	64.585357576294	95.009072507882	492.959086234252	95.4527896895996
RELB	74.5725588574436	76.4370318602722	1	54.2948882201954	119.899820466318	151.842666364181	57.4531031149991	60.0496214313431	106.415177474949	57.870667710067	100.81417711671	68.7112548971565	1	1	184.223688028767	44.1974038087421	68.6927644490133	36.6914486295219	45.693443606957	50.943662325753	29.2025357463006	1	62.3445659682973	113.195897809606	39.8483191258492	53.0991529127842	112.972944645517	172.843620091655
RELL1	51.9328669449357	64.4554323335648	1	104.48776858913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RELN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.8489915807769
RELT	1	1	1	1	1	1	1	1	1	46.732754998639	1	1	1	1	71.9724241025603	1	48.9643233260255	1	1	1	1	1	1	1	1	1	1	1
REM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.07625596216	1	1	1	1	1	1
RENBP	1	1	1	1	1	1	1	1	1	61.2401824332569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REPS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.169715148562	1	47.8626915279647	1	1	1
RERG	1	1	119.066825877457	1	1	1	51.3509500917297	1	1	1	1	1	112.668027668479	1	1	1	1	65.5738208511151	1	1	28.6930289892545	137.365406564104	104.345333074895	1	1	161.445695707026	1	1
RERGL	1	1	1	1	1	1	1	1	1	1	1	1	969.09334877157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REV1	36.3858281515209	1	1	39.9208603361995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7467935817905	1	1	1	1	1	1	35.1286620620138	1	57.5352021475797
REV3L	80.3767977267612	85.6353609293942	1	1	1	1	1	29.0325002216935	1	1	1	1	66.9457093400969	63.6436959011646	43.6690170570168	41.5755510580455	50.7281548830126	1	1	1	1	85.3802134598605	1	1	1	1	85.864956906481	57.7945921284743
RFC1	51.054270414869	44.2366577325221	64.8639132114358	78.7527029188533	1	1	41.4502218374109	54.2902898563572	1	1	1	1	50.2015129114537	99.561450470231	39.6007341006537	57.8892162670359	1	52.4036608775291	42.4957617941284	64.034851755379	24.702664422259	1	42.7147202334367	1	51.4031147415964	60.2326544836423	124.909613771384	157.459571134457
RFC2	1	1	1	1	1	1	1	34.9017545048359	1	1	1	1	1	1	1	1	1	45.0132144900379	1	1	26.0288895749636	1	1	1	93.5760806769818	27.3510536524265	1	1
RFC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.1856703035048	1	1	1
RFTN1	1	42.8386299875834	1	75.9504396003144	87.7023214157948	1	1	1	83.8292603568925	1	1	1	1	1	111.303534605377	1	1	1	1	1	1	95.202734305994	1	1	1	1	113.960019650497	1
RGCC	173.034267366438	1031.51992208447	1	376.324283741137	2015.68994036391	1671.58700300853	1	74.2498814842008	2343.48693735787	280.596450625442	724.528500223699	162.018382923604	1	114.605839589083	523.493032426208	286.244567679293	436.404701265934	1	1	188.499723596274	1	1	385.144266469841	271.873021154692	1	1	1	177.420440512183
RGL1	1	1	1	1	1	1	1	1	1	84.9642874870527	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RGMA	1	1	1	1	1	1	1	1	1	1	1	1	1	132.057853965447	1	42.0113648271362	1	1	1	1	1	1	1	1	1	1	1	1
RGS1	1	1	1	1	873.55138041122	1443.22888051664	1	1	1409.41009970317	1013.37125464454	423.608775819787	398.301666063612	1	1	935.925613615037	1	819.879742161672	1	1	1	1	1	1	320.752496141617	1	1	206.193416781131	114.198022791382
RGS10	1	1	72.162234990185	1	120.940280681766	264.571829836539	144.699915125049	133.150091734807	268.012461128195	485.917306731647	109.503035699457	1	1	1	473.710115814419	75.4194863576617	390.504458856158	99.4154325881265	113.198027496541	1	153.785497653102	1	56.9890379482644	1	135.911144707233	76.696471824652	1	1
RGS16	291.068910094692	362.289919581554	1	79.8777521806021	256.157050474031	1	1	1	1	1	1	1	528.977424447665	365.29500314716	1	304.325230232173	1	1	1	282.978794838829	1	671.260975677961	1	1	1	65.058978472676	1	521.94107914884
RGS18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.3420023426803	1	1	1	1	1	1	1	1	1	1	1
RGS19	1	1	1	1	79.710425552085	1	31.1484834784559	40.8458614183889	86.6649596940359	125.164099900028	115.166572520632	1	1	1	109.390070934214	1	161.559386871061	31.9101938596841	1	1	27.8606538851981	1	1	209.444489977703	38.8431498512254	1	282.315123274258	1
RGS2	1	1	1	1	453.771382045361	310.888576288231	1	67.8916839523907	432.829562202844	687.842331124756	355.685464021533	90.0182017589455	1	149.472228355853	909.397114044262	95.1035482987804	989.259621327727	1	1	1	1	1	211.863111118003	464.85175436399	1	1	200.569262975922	1
RGS3	1	158.649661855579	1	235.346233906485	1	1	1	48.6078384424224	1	1	1	1	1	1	1	94.2394513104694	1	1	1	57.2564422933247	1	1	1	1	1	1	1	136.838628390591
RGS5	1	1029.12788418779	1	1	1	1	1	1	1	1	1	1	1942.56617795411	1	1	1	1	1	1	1	1	4551.06974286787	1	1	1	1	1	1
RHBDD2	45.3588207711009	37.6916392776682	71.0959998917194	50.9414650336059	1	184.172990963939	82.3473728300085	105.101913099294	120.400016457148	44.2143589266314	1	1	1	1	1	72.0256235165561	54.5185274935438	87.1907949069543	97.69918456779	58.9571171080205	107.960564574217	60.7510851281969	39.0944572938642	1	105.974985881463	84.7079972513159	1	56.449082897542
RHBDF2	1	1	1	1	1	1	1	40.8484883418952	1	61.8518526616345	1	1	1	1	1	1	52.7890338347273	1	1	1	1	1	1	93.8672167839349	1	1	1	1
RHNO1	1	1	1	1	1	1	1	29.2379095853995	1	1	1	1	1	1	1	1	1	27.8991786871416	1	1	29.0109527271865	1	1	1	56.488311126966	1	1	1
RHOBTB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.5495349558962
RHOBTB3	1	1	62.5359578003828	1	1	1	77.6936601211178	52.160935648117	1	52.1589757158001	1	1	1	119.797141985408	1	134.341271348536	1	62.9466361839982	63.1349057090673	1	67.9961783078969	150.029232631003	1	1	52.4325777453349	128.603864670302	1	1
RHOC	182.181051300683	349.12000383134	169.50807733739	379.202347666196	1	1	87.9683302713708	108.435594826964	1	50.0148299040245	155.617460212434	1	191.336502422724	101.557011189335	57.1796430174998	184.031126796198	1	142.392563349013	74.4748925850841	1	91.8877912685652	365.92461119504	41.4708862105357	1	87.6473981368718	149.776594610536	1	259.056342558522
RHOF	1	1	1	1	171.084752358286	129.172152899938	1	1	165.277918194162	1	145.195214988935	1	1	1	86.6264744782016	1	1	1	1	1	1	1	1	88.0412899644717	1	1	1	1
RHOG	83.6805593733092	100.743778828735	1	56.1335758369363	85.1531959417396	190.268220918132	45.6751483925826	61.8048656205833	184.725974485713	351.866755395513	213.71126060793	1	1	50.2766922750782	216.328834993516	55.1053199663576	326.119467727182	35.0729690274046	38.9794070294786	52.4062223653708	43.1085651023021	76.6858152369099	31.4682947414541	153.926118487822	44.7435912830059	52.2453407256216	1	101.915534179162
RHOH	1	1	1	1	388.057707213011	530.465966906464	1	1	561.01824831421	1	217.876495974484	61.2669601190628	1	1	54.6878728661345	1	1	1	1	1	1	1	1	472.60406978086	1	1	526.487088928943	1
RHOJ	132.061488750047	149.39444116478	1	71.1700533292687	1	1	1	1	1	1	1	1	1	79.9228130657409	1	1	1	1	1	1	1	1	1	1	1	1	1	189.883348006588
RHOQ	1	1	1	1	1	1	1	1	1	59.9264785544358	1	1	50.8141762727764	1	26.2777973946165	45.2619211551277	55.5727053393993	1	1	1	1	1	1	1	1	1	1	1
RHOT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.4614590986624	1	1	1	1	1	1	1
RHOU	50.0512783085692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RHOV	1	1	1	1	1	1	137.324949662763	75.2379066657382	1	1	1	1	1	1	1	1	1	100.735721065133	166.216028785442	1	134.595431143922	1	148.899239447262	1	121.805328850242	133.702397764348	1	1
RHPN1	1	1	41.9508604947764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.5475339287753	1	1	1	1	1	1	1
RHPN2	1	1	1	1	1	1	47.3288977141362	1	1	1	1	1	1	1	1	1	1	1	57.4762677999726	1	1	1	39.5287480771868	1	49.0162085011825	53.2533287728916	1	1
RIC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.6429791518333	1	1	60.7972542287875	120.073843575086	1	88.5136363035736	1	1
RICTOR	1	48.285986371075	1	1	1	1	1	1	1	1	1	1	1	1	41.9855326905518	1	1	1	1	1	1	1	1	1	1	1	1	1
RILPL2	77.7273307243524	96.0736251647308	1	181.274933080583	103.307650655159	215.448424051561	44.2624821435242	1	182.017125419298	142.884998524725	1	1	62.0608192268137	1	150.700926820661	1	231.89419209126	1	1	1	32.1737444059761	1	58.8567772408294	214.878605655912	1	77.6776569069085	1	1
RIMKLB	1	39.0011382786169	1	53.5363202575534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RIN2	1	46.9230673941935	1	76.0151526799919	1	1	39.5211932988647	1	1	40.5049836701062	1	1	1	1	1	58.268236533461	1	1	1	1	32.2423217697713	1	1	1	1	1	1	1
RIN3	1	117.672166602415	1	1	122.798923870086	1	1	1	1	58.6860518294227	1	1	1	1	68.9200742331346	1	80.2091209365656	1	1	1	1	1	1	1	1	1	1	60.5375131379944
RIOK1	1	37.7104212550149	1	1	1	1	1	33.275469886623	1	1	1	1	1	1	1	1	1	38.226248796627	1	1	1	1	29.4275294319591	1	47.6559984993736	1	1	1
RIOK3	47.0593078313679	1	1	48.8150009758053	1	1	36.5474166037089	65.885421218655	1	49.4798453018376	1	1	1	1	41.1554596795103	1	63.825261462952	41.4514917446329	94.3856586616405	1	54.7916734491593	1	43.8754334946579	1	55.8874256503959	48.179668580059	104.629981219685	177.500846964978
RIPK2	1	1	1	1	1	1	39.1222439396492	91.3845459803955	1	80.5406748646102	1	1	1	1	107.439943527505	1	124.42911439482	1	1	1	23.4283014671531	1	50.2754200878153	93.2739313016245	39.8384716752804	1	1	1
RIT1	1	1	1	72.3385284152784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RITA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.1853331274944	1	1	1	1	1	1	32.5707213125642	1	1	1
RLF	1	51.4819032625601	1	1	1	1	40.6475250849391	1	1	1	1	1	1	1	1	1	67.224482844201	1	37.2133107361314	55.4577248756035	1	1	25.1408360164979	87.529907484449	1	36.252583803139	1	1
RLIM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.138163503403	1	1
RMDN1	1	1	1	1	1	1	1	50.0589325565939	1	1	1	1	1	1	34.414454185326	1	1	23.9693947982055	1	1	1	1	1	1	35.7455896331627	1	1	95.4527896895996
RMI2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.6697934936279	1	1	1
RMND1	1	1	106.271704003378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.9430072815219	1	1	1	1	1	1	1	1	1	1
RMND5B	1	1	43.2337210763411	1	1	1	29.060149671401	1	1	1	1	1	1	1	1	1	1	47.3632189669881	53.1138354907261	1	30.7648433463659	1	1	1	47.6692396984864	37.7337164447044	1	1
RNASE1	1138.55316063365	953.169895248021	1	1388.13132068394	1	1	1	1	1	2091.45277288716	1	1	1	1	1	1	319.593789978701	1	1	1	1	1	1	1	1	1	1	155.328667246517
RNASE4	1	1	1	1	1	1	1	1	1	1	1	1	1	95.0508864863097	1	1	1	1	1	77.3341731847297	1	1	27.0629431388587	1	1	109.25423824538	1	1
RNASE6	1	1	1	1	1	1	1	1	1	233.9455719185	1	1	1	1	288.501462139216	1	193.950383778148	1	1	1	1	1	1	93.0309630142443	1	1	184.462897220529	1
RNASEH1	1	1	1	1	1	1	1	74.4751034368936	1	1	1	1	1	1	1	39.2054858403727	1	45.2062141200138	61.5541268302183	1	28.7217330768775	1	1	1	69.4452848295931	34.3607669749466	1	1
RNASEH2A	1	1	1	1	1	1	1	56.5940920104405	1	1	1	1	1	1	1	1	1	37.6603160635895	1	1	30.2891309687437	1	1	1	113.606117318952	1	1	36.7935957839158
RNASEH2B	1	1	1	1	1	1	29.4276428023294	58.5870643787019	1	82.320869093884	1	1	1	49.0580244782255	75.7618035049518	41.6716340518258	42.0732254792068	33.850831144894	1	1	26.8547463081868	1	37.6027068697904	128.872839353947	63.775994813778	26.4630359012101	1	1
RNASEK	1	1	1	1	1	1	60.5596754237588	1	1	63.2491599445725	1	1	1	1	55.9580866997671	1	70.393295256671	1	1	1	29.2321438752664	1	28.5952057636041	1	1	31.454782022964	1	1
RNASET2	1	1	106.272433694931	1	114.843385415784	204.902561576385	201.172189990572	80.6971065935714	125.265859847245	589.82604923907	1	151.75596557193	1	100.654098908032	408.763190802658	65.8766435331125	333.093202665123	114.054742664142	83.5822694205003	1	235.088556557288	1	48.8095105896424	451.691704334056	74.326678139569	128.181971003726	406.262554955549	1
RND1	147.975719860095	1	1	1	1	1	161.786259614388	1	1	1	1	1	1	1	1	1	1	1	104.008143770359	1	63.6050883973135	1	1	1	1	219.50284790849	1	1
RND3	1	1	1	1	1	1	1	92.3322413944943	1	1	1	1	70.1300717106187	286.902724126857	1	111.799762830986	1	1	49.1459002614832	128.651688567734	49.9630203206774	105.08881789127	100.869445524308	1	42.1985242880195	92.5841765681619	1	1
RNF103	1	1	1	1	1	1	48.6817978017771	1	1	1	1	1	1	1	1	1	1	1	1	1	37.6666148091012	1	1	1	1	26.9536171012261	1	1
RNF113A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.8544471715194	1	1	1	1	1	1	1	1	1	1
RNF125	63.9034745712495	45.138723036342	1	72.3361555873034	176.303298942242	115.054702048664	1	1	150.206353783691	1	204.108267290559	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF138	35.6593332020927	42.8275490472127	1	1	107.088919041471	87.0931240128778	42.1271266200536	47.7800669922007	1	1	1	1	1	1	68.6300372201413	1	1	24.7765120784288	1	1	28.3701385255054	1	32.6878508844183	1	1	37.2341903283801	1	1
RNF139	1	1	45.1078391207348	1	99.7018258735753	1	50.452754841817	25.4309307327297	1	1	119.084129864522	1	1	1	42.6781150023728	1	1	26.4722990853635	1	1	38.9749730126038	1	1	1	1	1	1	19.5766464410723
