NAME	Macrophage	T cells CD4+	Mature Luminal	PVL Differentiated	GenMod1	GenMod6	Endothelial CXCL12	Endothelial ACKR1	GenMod4	Plasmablasts	CAFs MSC iCAF-like	NK cells	Monocyte	CAFs myCAF-like	T cells CD8+	Luminal Progenitors	GenMod2	GenMod3	B cells Memory	GenMod5	DCs	NKT cells	B cells Naive	GenMod7	Myoepithelial	PVL Immature	Endothelial RGS5	Endothelial Lymphatic LYVE1
ABHD3	1	1	1	1	28.8536707272256	36.2728223607097	1	1	1	1	1	1	1	1	1	1	1	1	1	37.6741810043056	1	1	1	1	1	1	1	1
ABI1	83.5470514097147	88.9382073445328	81.2234229994575	1	43.1360632212599	37.5609669001115	44.4725153748455	45.0434428163677	45.1057454784684	1	1	1	61.3606360778559	47.3317090783453	83.8959864638183	52.1761929049336	39.2929310724465	55.1680369971765	109.847288601455	1	86.3616120006097	1	91.9840164915072	52.2000124309207	1	1	37.4091434775003	45.5173651800291
ABI3	78.4477633097882	1	1	1	1	1	1	61.9435828720903	1	1	1	1	83.6087976476849	1	111.382613849413	1	1	1	1	1	1	219.603624351107	1	1	1	1	79.5031308535224	163.888208324908
ABI3BP	1	1	1	1	1	1	1	1	1	1	158.731130396902	1	1	93.7315972197808	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABL2	118.491836776993	1	1	1	1	1	224.314913469121	142.394132432896	1	1	92.4681786463169	1	96.1779473337263	105.799128671423	1	1	1	24.7430991932181	1	1	1	1	1	1	1	1	131.154035611208	82.8006866732728
ABLIM1	1	98.2984927260824	48.4486233623257	1	55.4400638961859	47.6343855649596	102.936399129919	203.571235464719	61.9605432973943	1	1	104.185877866313	1	1	1	30.699694280637	39.299377016259	38.7686342078724	1	1	1	1	89.2840604994596	110.439002987872	81.0130009396456	1	131.370442003733	184.063366698554
ABLIM3	1	1	1	1	1	1	1	46.6993656196711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.3786102105189	1
ABR	46.1010741255556	1	1	1	1	1	81.7788108913076	1	1	1	1	1	41.1064998841907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABRACL	172.173574577697	324.262053027424	95.9972958575262	1	163.669863908064	179.345457813467	99.9609235045797	66.3605275305959	296.653520897212	1	1	200.755722654261	197.205452672213	86.3968440526073	309.623796347269	97.0900696650912	291.843695608258	180.553792787414	110.105895813745	179.730002182334	180.9668062751	292.12186807661	144.314755855981	234.567078473067	1	1	81.535615817071	151.788437956758
ABT1	1	1	1	1	1	28.3189538536833	42.9496223744609	1	68.4044857200423	1	1	1	1	1	1	1	49.0379549358921	36.6260385590046	1	1	1	1	1	56.2708646812445	1	1	29.8064155427417	34.1432781992376
ABTB1	1	1	1	134.973171177701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9887952392587	73.2786939819162	41.4579625749827	258.331672449491
AC005152.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.7186094630926	1	1	1	1	1	1	1	1	1	1
AC007246.3	1	1	1	1	1	1	83.1434599563005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC013461.1	1	1	49.5766948732586	428.439642660062	56.2287258154765	47.5496966147317	1	1	1	1	67.8505958528337	1	1	46.6898440929899	1	1	1	58.0474434291554	1	1	1	1	1	45.2272634178478	85.3856527813174	220.841737896014	51.079099108823	1
AC018816.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.8681745176028	1	1	108.354315746048	1	1	1	1	1	1	1	1
AC079767.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	204.659746062813	1	1	1	1	1	1	1	1	1
AC092580.4	1	1	1	1	1	1	1	1	1	1	1	80.4298687490274	1	1	131.387609329483	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093818.1	1	1	1	1	1	1	1	1	1	62.7801816843248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAA2	1	1	1	1	1	1	1	1	64.8100662315526	1	1	1	1	60.5129363695613	1	37.1496654368282	52.184838976474	52.5994261605445	1	1	1	1	1	1	1	1	51.4548083698609	1
ACACA	1	1	42.851881214	1	31.6897894370711	26.7243451723566	1	1	1	1	1	1	1	1	1	1	1	1	1	34.1461523449398	1	1	1	39.0689171617063	1	1	1	1
ACACB	1	1	1	1	1	1	85.5888350345999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.7975872849943	1
ACAD9	1	1	1	1	1	1	1	1	29.6440444897561	1	1	1	1	1	1	1	25.6426112155223	1	1	1	1	1	1	1	1	1	1	1
ACADM	1	1	78.7643827614021	1	42.6759971742045	55.5087629916504	47.3963503979233	48.7524198541169	75.0151930407983	1	1	1	1	47.4385147213704	1	48.2538540861389	109.113082790163	37.5333761143725	69.5410556986242	54.0360364046801	1	1	1	38.8172496477512	54.6064839031022	47.4516963497523	38.3356331584937	1
ACADS	1	1	61.6911520997615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.3985545832866
ACADSB	1	1	146.72511763394	1	45.9303344885597	1	1	1	1	1	1	1	1	1	1	1	48.7635284764782	1	1	102.165159292733	1	1	1	1	1	1	1	1
ACAP1	1	297.856793119554	1	1	1	1	1	1	1	1	1	335.719879185815	1	1	333.349286697456	1	1	1	339.208998027709	1	82.3984963941933	391.757373471704	191.175215121392	1	1	1	1	1
ACAT2	1	1	1	1	1	43.9101757107262	1	1	117.120534644986	1	1	1	1	1	1	1	64.1467281214371	34.7695586011205	1	1	1	1	1	52.0823735939117	1	1	1	1
ACBD3	1	1	1	1	76.7297844196175	66.1431647068796	1	1	60.1343234283148	1	1	1	1	41.9647893841577	1	1	34.3897975482669	66.2786082200447	1	66.1251155543484	1	1	1	77.3081468728352	1	1	49.32249676968	1
ACD	1	1	30.1517245647993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACE	1	1	1	1	1	1	140.662029482243	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.0530550965082	1
ACER3	68.5459466665136	1	1	1	1	1	1	1	1	1	1	1	46.6729818527205	1	1	1	1	1	1	1	1	1	1	1	1	1	45.1815383990755	1
ACIN1	42.1246454591862	1	59.935767221934	1	32.784676957233	37.004905557464	57.1828909875018	55.3325058301533	58.452577155772	1	72.117399706553	1	1	68.8012689626629	1	25.0051531527047	38.3240403950089	52.3470079293698	1	37.8358699710347	49.355037220351	1	98.7411394536745	79.7207653925429	57.7865115180618	60.8818027739383	91.6310501966893	1
ACKR1	1	1	1	1	1	1	1	3965.2325525633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	349.661590192042	1
ACKR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	313.247332822208
ACLY	1	1	32.9568385378491	1	43.6866940904762	54.4143855452434	1	1	29.2731556256755	1	1	1	1	1	1	1	42.439067832983	1	1	103.089750735981	1	1	1	50.7853368337996	1	1	41.7472304029807	67.6651505445291
ACOT4	1	1	1	1	1	29.947312869646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACOT7	1	1	1	1	1	1	1	1	63.5827934798974	1	1	1	1	1	1	1	25.7161810573755	36.8279482082535	1	1	1	1	1	1	1	1	1	1
ACOT8	1	1	1	1	46.8371991591686	43.1400576599388	1	1	33.957556666707	1	1	1	1	1	1	1	53.8862717062736	1	1	36.4484152540492	1	1	1	1	1	1	1	1
ACOT9	51.512078463344	1	1	1	1	1	51.2554057021126	1	37.9462561302546	1	1	1	73.5076689132306	43.9141365418748	1	1	1	36.2908231301329	1	1	1	1	1	1	1	1	36.3046437482707	40.0045263154824
ACOX1	1	1	42.5941391243608	1	1	1	1	1	1	1	1	1	1	1	1	1	25.5683833537598	1	1	1	1	1	1	31.9506285828709	1	1	1	1
ACOX3	1	1	32.1457062766383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACP2	136.423561532892	1	1	1	1	44.364841463402	1	1	1	1	1	1	1	1	1	1	26.5651349955603	1	1	1	1	1	1	1	1	1	1	1
ACP5	361.772051170392	1	59.3104585149226	1	42.9001771153281	39.512404684285	1	1	1	1	110.975147043173	76.334379425001	110.091480972578	1	110.104072429784	1	1	1	201.063501055823	40.6798973117368	1	1	1	1	1	1	1	1
ACSF2	1	1	65.8878061902776	1	34.225196943777	33.8560925354875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACSL1	107.871311987074	1	1	1	1	1	1	1	1	1	1	1	164.027374303386	1	1	1	37.6853393875812	1	1	1	1	1	1	59.7074283047654	1	1	1	1
ACSL4	48.7218593950605	1	1	1	1	1	1	1	1	1	1	1	50.75617115753	1	1	1	1	1	1	1	1	1	1	1	1	1	45.1285188761843	37.4537901904929
ACSL5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.2266499349155	1	1	1	1	1	1	1	1	32.4529591183077	1
ACTA2	1	1	1	8041.42926576076	1	1	1	1	1	1	464.69900151699	1	1	1182.6256777669	1	1	1	127.204590371941	1	1	1	1	1	1	4821.20280919743	2737.18698760848	149.473442195905	1
ACTG2	1	1	1	248.97465727868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1020.55031801314	1	1	1
ACTN1	60.916909069246	1	182.131908650573	320.938754178174	61.5911033074469	93.7685788963397	90.2908854588583	350.043709710584	117.921468628655	1	176.422913610028	1	73.1523531980004	322.323965540397	1	175.725377736379	71.6495993242276	148.875071992214	1	91.5846266729652	68.4580375423163	1	1	95.0049845970154	840.322954756039	227.552103778183	146.60077885528	179.577667185775
ACTR1B	1	1	1	1	1	27.3080949999113	47.0227791435005	48.6355638829898	42.9710707772968	1	1	1	1	1	1	42.028386090073	31.0447602183992	43.2570928291224	1	1	1	1	1	1	80.7112674150931	1	93.3209363143247	37.4537901904929
ACTR3B	1	1	1	1	1	1	1	1	51.1240936223062	1	1	1	1	1	1	42.676300719142	41.8077742418382	58.004296741251	1	1	1	1	1	1	1	1	1	1
ACTR6	1	1	32.8603008412099	1	33.3463622578352	32.4554029616317	1	1	66.6397481927265	1	1	1	1	1	1	32.7106285486031	67.9754518332416	1	1	42.9778490876684	1	1	1	46.7458094087074	1	1	1	1
ACVRL1	1	1	1	1	1	1	161.192182023305	100.47523918173	1	1	71.3137972462232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.4210112944783	160.072329358708	88.8969171915303
ACYP1	1	1	1	76.8045310405762	1	26.2978659414825	1	1	53.9253090223332	1	1	1	1	1	1	1	26.5933613476224	1	1	1	1	1	1	1	1	1	1	1
ACYP2	37.7868637905789	1	31.2613228977148	1	1	36.8661244360776	1	1	44.1155625214155	1	1	1	1	1	1	72.7485572578658	48.0562485226157	59.3350590164667	1	1	1	1	1	37.6541175866831	67.5567410699067	1	37.7689220353927	1
ADA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.7863622799964	1	1	1	1	1	75.4224574791752	1
ADAM12	1	1	1	1	1	1	1	1	1	1	133.140808353826	1	1	246.1371858557	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAM15	1	1	67.8852060050828	1	151.565072465354	156.845428951964	532.307768838488	404.612450891681	162.520732225293	1	1	1	38.798782136978	1	1	64.1995203636279	152.325592959759	100.083820929148	1	136.678093227774	1	1	1	178.704093394723	1	1	310.877708257384	1
ADAM17	39.6940255051565	1	1	1	1	1	75.9107695616178	47.2177567163378	1	1	64.5625707265017	1	82.1742062283454	42.7435761233863	1	37.3078657975147	1	44.6376719644248	1	1	1	1	1	33.2116016187448	1	1	45.4661243493797	1
ADAM19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.8834283446071	1	77.3707738816216	1	1	1	1	1	1	1
ADAM28	60.6499188305437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	313.892240975668	1	57.1642825813795	1	437.471317169727	1	1	1	1	1
ADAM8	62.737510335769	1	1	1	1	1	1	1	1	1	1	86.4583688395131	64.5110791548884	1	1	1	1	1	1	1	33.9619224216374	115.173535803106	1	1	1	1	1	1
ADAM9	103.941681051542	1	31.0550433396604	1	1	1	1	1	1	1	1	1	48.957431392901	44.7308488127241	1	1	1	58.4727527284631	1	1	1	1	1	1	1	1	1	64.6437940384978
ADAMDEC1	69.7290637398758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS1	1	1	1	543.19217718965	1	1	618.636615647153	451.953394659069	1	1	132.098265455376	1	1	1	1	1	1	1	1	1	1	1	1	1	94.1759560072923	443.714089340463	286.898646977376	293.08023555226
ADAMTS12	1	1	1	1	1	1	1	1	1	1	99.1435804897963	1	1	104.220391728795	1	1	1	1	1	1	1	1	1	1	1	64.7399115105069	1	1
ADAMTS2	1	1	1	1	1	1	1	1	1	1	1	1	1	155.644960584692	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS4	1	1	1	202.963728703082	1	1	52.3871189885634	110.933130936904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	346.90231180369	118.472377364459	1
ADAMTS6	1	1	1	1	1	1	119.634245457388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.546201746647
ADAMTS7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	202.928826193119	1
ADAMTS9	1	1	1	87.4694553695014	1	1	148.661113730628	353.724355252324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	245.828869292802	259.349209068878
ADAP2	286.791939290086	1	1	90.2327822761862	1	1	1	1	1	1	1	1	180.161726155666	1	1	1	1	1	1	1	41.897258541733	1	1	1	1	71.6604116041365	1	1
ADARB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.2547356945392	1
ADCY3	1	1	1	95.391006975146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.8920653469419	1	1
ADCY4	1	1	1	1	1	1	250.159004780309	217.332762564616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	194.374973233676	461.766702958892
ADCY7	46.2174672147964	1	1	1	1	1	1	1	1	1	1	1	54.538931491929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADD1	41.8963750429323	1	73.2687244265305	69.701533198826	1	1	190.090879268215	80.5625371569594	1	1	108.315397600171	1	1	76.4834027806177	1	1	1	43.9970735058068	1	41.4017962800172	46.5446367436724	1	109.142544384416	1	1	98.7724745438598	106.685397439299	1
ADD3	1	98.6725137015908	68.3590725004849	1	1	1	62.8721325778756	1	37.7825757545642	1	236.993078665725	83.1094904681669	1	180.634566576314	1	51.0365283969061	29.1817738634167	39.9320602705784	93.0923676284237	1	43.5235867816002	144.933474709963	1	1	1	1	89.8465230935929	97.7769805125025
ADGRA2	1	1	1	106.183313738668	1	1	1	1	1	1	96.5410043364783	1	1	55.8257840507567	1	1	1	1	1	1	1	1	1	1	1	180.944960288117	44.0260209613114	1
ADGRD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.6253715935701	1	1	1
ADGRE2	53.3979391953249	1	1	1	1	1	1	1	1	1	1	1	104.100743457877	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRE5	88.1779602535696	177.57109715715	1	1	1	1	1	1	1	1	1	464.675933332797	122.979499086934	1	310.838621100327	1	1	1	173.309581087177	1	99.006965644347	360.44961327296	1	1	1	65.260047851234	1	1
ADGRF5	1	1	1	71.9512305078905	1	1	385.538869963775	78.8941322048976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	270.034609049779	303.969646773766	278.721090400862
ADGRG1	1	1	1	1	1	35.0316590439261	107.784993549198	72.0927329576812	1	1	1	1	1	1	1	33.8471921027231	1	38.8491903671211	1	1	1	241.625807466849	1	1	1	1	176.250539163882	38.021810767937
ADGRL2	1	1	1	1	1	1	1	53.0384391913626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.8382967566986	1
ADGRL4	1	1	1	1	1	1	661.763771093531	465.910021771294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	696.32085220391	185.281561546504
ADGRV1	1	1	35.6439004098715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADH1B	1	1	1	1	1	1	1	1	1	1	301.296046202383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.686065746933	1	1
ADH5	46.3809437940526	1	97.1760346645484	118.765148296389	43.3020169615625	53.6130373991581	102.463469497912	59.3187518881592	70.4028285771913	1	193.234410120037	1	1	111.079272754493	1	62.5262342737812	82.7815563849094	79.789144810553	1	58.4365957318018	53.6252287315265	122.2174663462	1	35.9631013705341	203.172852811872	170.597441675301	105.653752103663	1
ADIRF	1	1	590.10024859187	3401.62147960884	539.777769079023	422.995702451911	277.499252811437	1259.05626155034	186.846146804379	1	329.29564927211	1	1	81.7247727037173	1	158.583540855578	291.055890223622	144.887694638707	1	1486.62593343158	1	1	1	206.828802643949	201.629591706422	1095.22539229596	307.556411316335	390.559475934318
ADK	1	1	76.3525617319487	1	52.6932872294823	66.7754442647478	1	1	97.7686155210132	1	1	1	1	1	1	43.525955304036	61.7162315764327	58.1742311049427	104.080547230725	48.1502930846605	1	1	186.132878432786	49.0058151713648	64.1626680704808	1	1	110.467029963957
ADM	88.3291456693808	1	1	1	1	1	79.2624231820283	60.0278580595442	1	1	172.081206726048	1	73.7860857979071	1	1	1	1	1	1	1	1	1	1	1	127.408907327902	1	188.466981729311	35.2357959820605
ADM5	1	1	1	1	1	1	82.2455210736912	207.823747172911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.0542045429346	1
ADNP	1	1	26.6798649149266	1	1	1	1	1	1	1	1	1	1	1	1	1	21.7075782406452	1	1	53.7083113214536	1	1	1	40.6124679120325	1	1	1	63.4993612857337
ADORA3	43.4524786260553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADPGK	94.7982151725526	1	1	1	1	26.2512976378884	103.669276654466	1	1	1	1	1	91.8109810221859	1	1	1	1	1	1	1	87.3217717316925	1	1	1	1	1	1	1
ADPRHL2	1	1	1	1	1	38.5211432638238	1	1	77.7169493861365	1	1	1	1	1	1	25.0657930646173	49.8984213506646	50.06128884603	1	1	1	1	1	42.9954696637111	1	1	1	1
ADRA2A	1	1	1	64.563669217224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.7619100895442	1	1
ADRB2	1	1	1	1	1	1	56.9926908429281	72.6360147579339	1	1	1	1	1	1	1	1	1	1	1	1	1	85.3041788236197	1	1	82.2881098621936	1	34.1732920876081	1
ADRBK1	69.6607849221066	1	1	1	1	1	1	1	1	1	1	1	67.6616399542039	1	1	1	1	1	1	1	37.1994786055199	1	1	1	1	1	38.7360672274027	1
ADSS	40.7339171873894	1	73.2678897693288	1	106.586047663557	103.144546601324	92.5876521357609	70.1601565737032	106.87824430537	1	1	111.433201860071	48.3053412526082	1	81.1390671015338	43.1496785837358	68.9562225117485	81.7252367248979	1	102.767833625688	44.4585582316802	1	1	106.213258625469	1	1	86.7153178964669	1
AEBP1	1	1	1	250.9316252239	1	1	1	1	1	1	738.444692832864	1	1	1562.28119523684	1	1	1	1	1	1	1	1	1	1	56.8838149164894	279.71854716587	1	1
AFAP1	1	1	1	1	1	1	1	59.7200069854246	1	1	1	1	1	49.1482669772682	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AFAP1L1	1	1	1	1	1	1	80.3459920549126	47.5250903090858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	169.253208408706	73.4282633360557
AFAP1L2	1	1	1	1	1	1	59.1189248591184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AFF1	41.3457830472201	1	30.4249059453798	1	1	1	52.1256397495968	65.0875812194408	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.2673186733039	1
AFF3	1	1	165.3545002685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.818864105068	49.4923878673734	1	1	136.101665064119	1	1	1	1	1
AFMID	1	1	39.9688803640331	1	42.702685104713	48.9708165602885	1	1	51.3403164902432	1	1	1	1	1	1	30.4296775171749	56.3369304547658	70.6262710869492	1	41.7699333234673	1	1	1	77.0435936982103	1	1	1	1
AGA	1	1	47.2411849093628	1	1	32.2360069571996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AGAP2.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.7632896190555	1	1	1	1	1	1	1	1	1	1	1	1	39.5147544030992	1
AGFG1	1	1	1	1	1	1	1	1	1	1	1	1	50.5278046889422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AGL	1	1	40.4359235325497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AGO2	1	1	42.4456003090569	1	1	1	1	1	1	1	1	88.4762518130212	1	1	1	1	1	1	1	1	36.352032264342	1	1	1	1	1	28.2831115755928	1
AGO3	1	1	50.3610185501226	1	1	1	1	1	1	1	1	1	1	55.1466705219311	1	29.4264702155985	1	1	1	1	1	1	1	1	1	1	62.5489532404372	1
AGPAT5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.4331038548895	1	1	1	1	1	1	40.8471758748279
AGR2	1	1	1045.84793724055	1	1659.07527294947	2325.87624302431	1	1	381.387460702051	1	1	1	1	1	1	1	1127.1170168452	134.141258742473	1	2390.78310543319	1	1	1	526.450244103085	1	1	1	1
AGR3	1	1	349.37974402473	1	815.394726679773	697.41644970597	1	1	1	1	1	1	1	1	1	1	495.024624436721	1	1	1218.82969651489	1	1	1	258.369097926175	1	1	1	1
AGRN	1	1	46.7894500484557	1	1	44.0003508489882	72.8749190514992	1	1	1	1	1	1	1	1	1	1	35.4606862102967	1	57.429173841465	1	1	1	1	1	67.3114410136063	70.7780324434834	168.369987107082
AHCTF1	1	1	1	1	1	1	1	1	36.0798678689039	1	1	1	1	1	1	1	1	23.1705325966161	1	1	1	1	1	44.5497159629369	1	1	28.7529190323789	1
AHDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.4068336951585	1	1	1
AHI1	1	1	74.4184327158131	1	28.501785685534	26.8744498582495	1	70.6287491078099	41.7218145874059	1	92.3246502477226	105.105113596013	1	47.6388905032485	1	42.8713830456068	25.4575192767143	24.7599101383682	1	36.7466656848726	73.4837109918329	1	1	57.5778174433575	113.28782740007	72.8796166844695	37.1494447609943	1
AHNAK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.6237933418043	1	1	1	1	1	1	1	1	1	1
AHR	111.263021303565	91.3881990871045	58.8558969896887	1	50.1416970906916	37.5203074375868	165.268684047483	153.23672332202	1	1	1	1	84.60214768657	1	1	49.6438207896526	1	67.8996152652552	1	1	62.1396467125461	1	1	61.0382469283684	132.95544688108	87.5910976076766	119.415852510567	1
AHSA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.8742438610706	1	1	1	1	1	1	1	1
AIDA	44.3666120295837	1	1	64.1502109303822	40.1130949560845	41.1436421924381	107.76595560708	52.4898585563488	36.2736571824959	1	1	1	1	45.4032733736835	1	1	29.6112167606643	51.0101396650202	1	42.9142687953732	1	1	100.774863572566	1	1	1	46.6039809754842	34.0619214167144
AIF1	1508.789328402	1	1	1	1	1	1	1	1	1	1	1	1540.27640263675	1	1	1	1	1	1	1	405.82038119648	1	1	1	1	1	1	1
AIF1L	1	1	1	1	1	1	149.064219722148	1	30.6392786305776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.1580416927519	1
AIFM1	1	1	1	1	1	26.1422182622511	1	1	32.3723582297555	1	1	1	1	1	1	1	34.2978891825726	1	1	1	1	1	1	1	1	1	1	1
AIFM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.4235940124917	1	1	1	1	1	1	1	1	1	1
AIM1	42.7193494537629	197.664239116945	44.5275947324253	1	1	1	1	1	661.858777721373	1	1	150.237895389005	41.3387305473331	1	134.922593443329	57.667141262635	180.617675321506	80.5170725323658	1	1	82.2782184835473	1	1	438.848712358894	124.98493070899	1	1	1
AIM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.380277792821	1	1	1	1	1	1	1	1	1
AIMP2	1	1	1	1	1	36.6529754872227	1	1	51.9653861839882	1	1	1	1	1	1	1	45.4111327201211	54.8766054678814	1	35.1367214456532	1	1	1	1	1	1	1	1
AK1	1	1	47.5523196086742	175.215077465193	53.0178406623212	62.3869822388307	76.193903882077	111.523424403719	61.8418224686529	1	1	1	1	54.7608438896112	1	40.4146639300286	64.6989428443966	86.9525801324576	1	42.5603282039999	1	1	1	36.2823797012764	68.8462242116894	63.5435850667512	93.160899695684	84.5580466175965
AK4	1	1	47.4132575282425	1	30.0440198344131	51.1545864112914	1	1	69.111877218148	1	1	1	1	1	1	34.061793566204	54.8424483669559	63.7433769361206	1	1	1	1	1	55.8018435985982	94.2466897794925	1	1	1
AK5	1	1	132.120444158419	1	1	1	1	1	1	1	1	1	1	1	1	116.032122471142	1	1	1	1	1	1	1	1	1	1	1	1
AKAP1	1	1	1	96.9095421479457	33.6465399246664	28.1942056930477	1	1	1	1	1	1	1	1	1	31.0430089823497	32.3594145448736	1	1	50.790308889792	1	1	1	46.7751631696004	74.061035488388	1	1	26.3862130618387
AKAP12	1	1	1	109.648155849686	1	1	1	98.3702810764139	1	1	164.676079752014	1	1	128.171830390198	1	1	1	1	1	1	1	1	1	1	1	202.806397467145	58.4674590333798	337.718478057174
AKAP13	155.746790511727	232.531337094797	50.6822063569478	114.522959663955	1	39.4652938323226	182.034232953619	192.849859443309	32.5057348177237	1	84.4911931621199	306.291633635579	189.519362206936	152.84470194378	274.789358189603	79.5556946314384	25.2749028940094	54.3745997359515	170.093105298694	1	252.554014134635	319.690161490878	176.156909730453	52.8270878130574	1	115.707027360045	251.800409052732	243.855191391803
AKAP17A	1	1	34.026567382507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.4429299626965	1
AKAP8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.2645354693691	1	1	1	1	1	1	1	1	1	1
AKAP8L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.0676940771789	1	1	1	1	1	1	1	1	1	1
AKIP1	45.485387744924	1	1	1	1	23.1369768335429	1	1	35.3100264561434	1	1	1	1	57.0392638300298	1	1	1	36.6009805352259	1	1	1	1	1	1	1	1	32.3907508980571	228.26505469232
AKIRIN1	37.7301941077495	168.055231138314	83.4205477177535	1	73.3793235362605	47.2985372978753	66.6205968890678	50.4250853932667	95.4508395133209	1	1	118.436262568871	54.8913541992262	44.3401228027109	169.325840351433	67.0425239354026	60.5032819783425	103.843556509124	71.24380564138	1	85.5007582739189	97.6179571268452	140.293346423254	99.3535157280844	104.306230694026	55.3775197537365	46.566671253614	71.090119646681
