NAME	T cells CD4+	Endothelial ACKR1	GenMod2	GenMod4	PVL Immature	GenMod3	T cells CD8+	PVL Differentiated	GenMod7	Monocyte	Macrophage	NKT cells	Plasmablasts	Myoepithelial	GenMod5	CAFs myCAF-like	B cells Memory	Endothelial CXCL12	DCs	GenMod6	B cells Naive	Mature Luminal	GenMod1	Endothelial RGS5	CAFs MSC iCAF-like	Luminal Progenitors	NK cells	Endothelial Lymphatic LYVE1
RP11.1017G21.5	1	1	1	1	1	1	1	1	1	1	39.9828559881155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.1094M14.11	1	1	27.1903930633237	42.5194045262225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.6923604001292	1	1	1	1	1	1
RP11.1143G9.4	1	1	1	1	1	1	1	1	1	256.601450146684	58.8813793480021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.138A9.1	116.978405284675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.8190138127323	1	1	1	1	1	1	1	1	1
RP11.138A9.2	123.120924043358	1	1	1	1	1	1	1	61.4824286361764	1	1	1	1	1	1	1	1	1	1	39.4085820274574	1	1	53.7451138725493	1	1	1	1	1
RP11.14N7.2	1	1	1	1	79.8382473497531	102.830761523797	1	1	1	1	1	1	1	1	1	107.361543488507	1	1	1	1	1	1	1	1	142.253537524212	1	1	1
RP11.160E2.6	1	1	1	1	1	1	1	1	1	58.8094248747606	126.46077362087	1	120.921535539904	61.5245484614983	1	1	1	1	82.7048539896428	1	1	1	1	1	1	1	1	1
RP11.16E12.2	1	1	1	1	1	1	1	1	1	1	1	1	97.6398477115782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.175K6.1	1	1	1	1	80.7523079762097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.182L21.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1336692309559	1	1	1	1	1	1	1	1	1
RP11.206M11.7	1	1	197.603010551299	266.848992521924	1	1	1	1	245.525133890009	1	1	1	1	1	988.452472248937	1	1	1	1	147.199849312735	1	54.4443710844414	189.242079565022	1	1	1	1	1
RP11.231C14.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	224.748866224764	1	1	1	1	1	1	1
RP11.290F5.1	1	1	1	1	1	1	1	1	1	1	1	1	101.398902623175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.291B21.2	1	1	1	1	1	1	394.503695662521	1	1	1	1	96.0185880266269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.295G20.2	1	1	48.5920170296742	74.338733060674	1	34.8069926584374	1	1	48.711267736486	1	1	1	1	1	1	1	1	1	1	70.1752141960142	1	1	43.5216206519135	1	1	1	1	1
RP11.322E11.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	142.321382885871
RP11.325F22.2	1	1	1	1	1	1	1	1	1	1	1	1	57.0834190132344	1	1	1	1	1	1	1	73.4979747084955	1	1	1	1	1	101.201023254033	1
RP11.345J4.5	1	1	37.8016721629009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.382A20.3	1	75.3818518560444	1	1	54.4025272298415	1	1	1	1	1	1	1	1	1	1	1	1	77.1743798887098	1	1	1	48.5347875790853	1	55.3823309190256	1	1	1	47.6017298702635
RP11.417E7.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.6509562288223	1	1	1	1	1	1	1	1	1	1	1	1
RP11.467L13.7	1	59.347611877829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.8210595375799	1	1	1	1	1	75.9052746939315	1	1	1	126.420003108501
RP11.49I11.1	1	1	1	45.1686168085251	1	49.5474714557166	1	1	1	1	1	1	1	1	1	1	1	1	1	90.0864412918694	1	1	1	1	1	1	1	1
RP11.532F12.5	1	1	113.340782942719	122.55694441264	1	75.1737366853881	1	1	107.082994015681	1	1	1	1	70.1860409898335	103.709574282776	1	1	1	1	103.640623961752	1	114.910633642358	117.516043842903	1	1	89.9464675970291	1	1
RP11.536O18.1	1	91.1006640713582	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.53O19.1	1	1	46.5683757209186	1	1	1	1	1	1	1	1	1	1	1	208.181962541094	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.54H7.4	1	1	1	1	1	53.1461698967367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.660L16.2	1	1	23.4201695366547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.680F20.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.3971502912299	1	1	1	1	1	1
RP11.693J15.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.722718591333	1	1	1	1	1	1	1
RP11.758H9.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.9122364098092	1	1	1	1
RP11.796E2.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.09668916529	1	1	1	124.314558827406	1	1	1	1	1	1	1
RP11.817J15.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.4095342329127	1	1
RP11.834C11.4	1	1	1	1	1	1	1	75.3683812909524	1	1	1	1	1	45.5570848364129	1	50.1236935851542	1	1	1	1	1	1	1	1	60.662677771001	1	1	1
RP11.83A24.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7106368668775	1	1	1	1	1	1
RP11.865I6.2	1	1	1	1	1	78.6410465659307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.9452303599146	1	1	1	1	1	1	1	1	1
RP4.665J23.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.9542028133539	1	1	1	1	1	1	1	1	1	1	1	1
RP5.1171I10.5	1	1	1	1	1	1	1	1	1	68.0043964002382	1	149.11706993666	1	1	1	1	162.457457643329	1	118.497776599322	1	1	1	1	1	1	1	117.467034308364	1
RP5.887A10.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.443707262928	1	1	1	107.893137021208	1	1	1	1	1	1	1
RPA1	1	1	1	36.9667103403495	1	26.4853017036678	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPA2	1	1	28.6256979890312	60.8727424692369	1	1	1	1	1	1	1	75.7576493879622	1	1	1	66.045363298315	83.7237108835474	1	50.3161318518188	31.0789505664778	122.077601327254	29.4845197260154	1	72.7062775658335	48.9385733993454	30.2984154431858	1	1
RPA3	1	1	103.446454472716	233.740499160067	1	113.046194795181	91.2750030716082	1	70.1391836956893	44.4042050658642	44.4099436103785	1	1	41.1274019202033	142.988574883063	40.3966413535079	1	1	66.8946553071257	121.888360809494	126.469360710751	77.0454658498556	74.3600249562662	1	1	50.4033554016444	1	1
RPAP2	1	1	24.0363035952176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.6023506906775	1	1	1	1	1	86.0956222256926
RPAP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.822701860473	1	1	1	1	1	1	1	1	1
RPE	1	1	25.6688408877589	37.3730864013257	1	36.6733717325255	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9791986043431	1	1	1	1	1	1	1	1
RPF1	1	1	33.4898184448773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.045362885867	1	1	1	1	1	1	1	1
RPGR	1	71.0983011777219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.4642394369113	1	1	1	1	1	1	1	1	1	39.2379019026675
RPL39L	1	1	36.2934539674932	114.539522872533	1	1	1	1	54.6337603780066	1	1	1	1	1	62.676295376749	1	1	1	1	65.6328944280645	1	30.0622726381464	70.2031294164258	1	1	1	1	1
RPP21	1	1	27.6022012633577	1	1	1	1	1	1	1	1	1	1	46.8973214220442	1	1	1	1	1	1	1	36.8190284187579	42.0514330143263	1	1	1	1	1
RPP25	1	1	1	45.1264063966256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPP30	1	1	31.0635507456066	39.5484692967	1	27.1055440087375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7862605976989	1	1	1	1	1	69.8563997450174
RPP38	1	1	47.367477637673	37.5257283194221	1	34.962208046884	1	1	46.9096403759861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPP40	1	1	27.6253421195008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPRD1A	1	1	34.064274976845	35.690187316151	1	1	1	1	1	1	1	1	1	1	38.6817393843051	1	1	1	1	37.2270194609731	1	46.0651760764966	36.4410762801254	1	1	39.7110484622951	1	1
RPRD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.3432764604507	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA1	1	1	1	1	1	1	1	1	1	44.4277568437496	42.137069889319	91.1899676655043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA2	1	111.733509266306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.9921150667339	1	1	1	31.0214138224768	1	103.891252246149	1	1	1	109.454500869943
RPS6KA3	1	47.5232589087662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.3721629899585	67.80736390825	1	1	1	1	45.957097459083	1	1	66.4944238142615	1
RPS6KA4	1	1	1	1	1	1	1	1	1	45.466191022921	1	1	1	1	1	1	1	1	87.4429270804357	1	1	1	1	1	1	1	1	1
RPS6KA5	1	1	28.799758836597	52.7493586424548	1	1	1	1	60.1878446274865	1	1	1	1	97.6274562890855	46.3206512607888	1	1	43.4680518727626	1	33.0067739468499	114.86743938232	41.0207361153916	42.434004923393	1	1	50.1666359095568	1	1
RPS6KB2	1	1	100.929863762824	117.741650839923	1	56.986632367937	1	1	89.0794382552058	43.8335474471855	1	1	70.2207184295015	1	37.0301209977864	1	1	1	42.0110473578933	56.1067782513374	1	47.5695441343331	50.9402144441343	1	1	37.0235382448934	1	1
RPUSD1	1	1	31.734396668801	44.9560258388351	1	43.3415729790001	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4631520053195	1	1	1	1	1	1	1	1
RPUSD3	1	1	68.4308638541485	73.4524568048063	1	55.6302416923575	1	1	37.4273944429223	1	1	1	1	1	46.3264186158206	1	1	1	1	32.3524388611282	1	1	43.7005579233916	1	1	1	1	25.8147400870377
RQCD1	1	1	1	29.0396187306741	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9461663789058	1	1	1	1	1	1	1	1	1
RRAD	1	1	1	1	84.6691900300038	1	1	134.629316385658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRAS	1	1	1	1	106.901111483729	33.2085844039452	1	71.1717355563687	1	1	1	1	1	1	1	1	1	44.4781349105887	1	1	1	1	1	47.5869231616347	1	1	1	1
RRAS2	1	1	1	1	1	29.2915821393006	1	1	1	1	1	109.280329348489	1	51.5829842612243	1	1	1	1	1	1	176.119969984862	1	1	1	1	1	1	1
RRBP1	1	163.032333090534	85.9433764104912	141.93115812168	118.996799237332	163.121073094705	1	82.595177367754	176.567168660369	78.8418056117929	108.416947552148	1	225.025899275075	44.6129638189371	65.4579471475229	333.803364019451	1	128.907688289501	177.309547830663	157.890358385043	1	124.312042373459	121.913729070687	176.802643974124	197.777500523069	90.5681715706259	1	185.974006912956
RRM1	1	1	1	57.2911281623366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRM2	1	1	1	208.025947741431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRNAD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.1876629402554	1	1	28.1461264460413	1	1	1	1	1
RRP1	1	1	32.8919231060609	55.0406044423755	1	40.9401745604871	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRP12	1	1	1	1	1	1	1	1	38.6565504040712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRP15	1	1	29.885929450604	52.1471467147373	1	44.164175712168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.0762244941235	1	1
RRP1B	1	1	39.5414716994536	81.1072967057785	1	48.141260400343	1	1	47.4128364281053	1	1	1	1	1	1	1	1	1	1	29.2264947110133	1	32.2690459088057	1	1	1	34.7615549280756	1	1
RRS1	1	1	29.4241982133462	36.1174141188548	1	35.3688885519279	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RSAD2	1	1	1	1	1	1	1	1	1	1	79.6285893123092	1	1	1	1	1	1	42.6133554782683	1	1	1	1	1	1	1	1	1	1
RSBN1	92.9945770682676	1	1	1	1	1	82.5910964169483	1	1	1	1	1	1	76.5352766035353	1	1	1	1	1	1	1	46.6241626641591	1	1	1	31.7295262079026	1	1
RSPH3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.4665549970465	1	1	1	1	1	1
RSPO3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.5769189077578	1	1	1	1	1	1	177.656065116986	1	1	1
RTKN	1	1	34.1075776413162	43.5255218149098	1	34.5411862469522	1	1	49.0801557181234	1	1	1	1	56.3742826667218	1	1	1	1	1	38.2410276414443	1	1	1	1	1	36.0454951422636	1	1
RTN1	1	1	1	1	1	1	1	1	1	42.9593867373023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RTN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.4898103144954	1	1	1	1	1	1
RTN4IP1	1	1	47.7028676832613	79.6587353225675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RUBCN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.0178749090464	1	1	1	1	1	1	1	1	1
RUFY1	1	1	25.0983457054747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.6075254765045	1	1	1	1	1	1
RUFY3	1	1	1	1	58.962413719196	1	1	1	1	1	1	1	1	1	1	38.5313316565619	1	1	33.9814946129536	1	1	1	1	38.0799388463666	1	1	1	81.1206842197483
RUNDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.4175799972376	1	1	1	1	1	1	62.9534403902076	35.2237932305756	1	1	1	1	1
RUNDC3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.5046372211717	1	1	1	1	1	80.8586567810119	1	1	1	1
RUNX1T1	1	1	1	1	58.7657211734416	1	1	62.3735433333162	1	1	1	1	1	1	1	136.093850890656	1	1	1	1	1	1	1	1	192.450103080574	1	1	1
RUNX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.2413489493585	1	1	86.3001689291011	1	1	1	1	1	1	1	1	1
RUNX3	122.737625663523	1	1	1	1	1	229.243500155635	1	1	1	1	341.25299163261	1	1	1	1	1	1	59.1887205298259	1	1	1	1	1	1	1	259.620417182086	1
RUSC1	1	44.8574307611686	70.2893198567646	128.192611897709	1	57.0775640316704	1	1	78.763099363999	1	1	1	1	1	67.6163148965607	1	1	1	1	87.6436267765977	1	1	79.7926274777229	61.4683707115373	1	1	1	25.8978991621173
RUVBL1	1	1	69.1671253517245	99.1888096283792	1	85.7832203348472	1	1	33.033017660778	1	1	1	1	1	45.0556959300505	1	1	1	1	33.3489057705993	1	42.8506151733244	1	45.5832800978464	1	1	1	1
RXRA	1	1	1	1	1	1	1	1	1	55.0553544981087	1	1	1	1	1	1	1	1	1	1	1	37.0222992771185	1	1	1	1	1	1
RXRB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.0344970456223	1	1	1	1	1	1
RYK	1	1	1	1	1	35.5491623393346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.9470902054045	1	1	1	1
S100A1	1	1	88.8074626963732	1	1	91.8579567348761	1	1	414.722234986639	1	1	1	1	1	316.604225395594	1	1	1	1	669.60517860114	1	1	573.585335326501	1	1	240.634835720794	1	1
S100A12	1	1	1	1	1	1	1	1	1	242.000909585199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S100A14	1	1	384.7543771621	421.250677552896	1	473.948432159398	1	1	707.172236359878	1	1	1	1	175.219495048346	610.620927764572	1	1	1	1	1632.62742531344	1	267.235671057736	1293.07918920743	1	1	133.393991601809	1	1
S100A16	1	373.879452000548	277.788616281284	469.174060320451	1	571.261737786078	1	1	267.893439081243	1	1	1	1	220.023446165885	357.064073690423	227.806401218625	1	388.276938572559	1	648.652023626063	1	288.833292624567	418.047106981266	398.961373358333	87.7652436274866	204.227378267451	1	310.914697163101
S100A2	1	1	1	392.027395158902	1	311.808809534146	1	1	1	1	1	1	1	81.5652716197975	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S100A4	1953.18166100957	1	146.988128905609	412.052952317566	989.071342479808	1355.1348305648	1669.6591234773	3290.87050986589	149.456828003819	2552.02589609044	1160.24195380801	2520.30810146935	103.014596208706	1	1	863.122916533451	303.402662525869	250.698017939454	740.61903823848	248.057000624987	1	1	1	134.139487412395	896.743488256374	1	888.833671851714	85.8697232755084
S100A7	1	1	1	706.489591379928	1	1	1	1	1	1	1	1	1	1	759.800254422786	1	1	1	1	1091.67811394972	1	1	1	1	1	1	1	1
S100A8	1	1	3443.2646149107	7652.05539403296	1	2661.57781747658	1	1	116.823004370895	2269.02187518419	334.823319247325	1	1	1	1	1	1	1	1	3337.91513131838	1	1	1	1	1	1	1	1
S100A9	1	1	3123.0888806047	6949.92008169615	1	2776.91741512672	1	1	134.591586005576	3657.9722544041	720.405292850557	1	1	1	136.349377833166	1	1	1	1	3328.87869984338	1	1	459.039853617814	1	1	202.406505880289	1	1
S100B	1	1	1	1	1	1	1	1	1	1	1	1	1	62.3632452782316	1	1	1	1	380.671628928078	1	1	1	1	1	1	32.5523237784179	1	1
S100P	1	1	501.09902350439	368.329963185539	1	223.668777733142	1	1	182.211241709922	1	1	1	1	1	193.370333959475	1	1	1	1	1235.63781152703	1	1	361.550751830989	1	1	1	1	1
S1PR1	1	224.664877430164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	469.884222296195	1	1	1	1	1	191.507461526857	1	1	1	211.410076644709
S1PR3	1	1	1	1	143.215326495796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S1PR4	1	1	1	1	1	1	1	1	1	1	1	103.168220260133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S1PR5	1	1	1	1	1	1	1	1	1	1	1	186.264535305924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAA1	1	1	1	344.929843680569	1	788.257077656493	1	1	1	1	1	1	1	659.272863386418	1	1	1	1	1	283.331914829224	1	1	1	1	1	820.969827572701	1	1
SAA2	1	1	1	1	1	206.194491190763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	222.135279893754	1	1
SAC3D1	1	1	46.841766519836	116.60723345569	1	31.2804848020245	1	1	33.595671258616	1	1	1	1	1	1	1	1	1	1	31.4778585287746	1	1	1	1	1	1	1	1
SACM1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.9581641225516	1
SAE1	1	47.0871440343681	55.9453437658205	124.209908653649	1	44.9811382366737	1	1	1	1	1	1	1	1	1	1	1	56.2521277804357	1	24.5154816842308	1	34.6780061725728	1	40.925847272153	1	1	1	73.0972862358809
SAFB2	74.9228054114584	48.3260540017047	25.2928890933951	35.8826753025721	48.7050694249493	41.054454056981	1	54.5906029743413	54.5837886212266	45.2704673083875	1	1	1	70.8886288810466	1	1	80.8314183509671	42.6700531550976	34.1415841214034	26.2969409725353	116.399584269157	60.4593243588316	32.6043746911097	66.0530557729441	1	38.1167456317901	1	1
SAMD1	1	1	1	33.546503661731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAMD3	1	1	1	1	1	1	130.222641006636	1	1	1	1	252.492256851491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.0356335369	1
SAMD4B	1	1	1	1	1	1	1	1	39.1480170482134	1	1	1	1	1	1	49.070340915124	1	1	1	1	1	30.6436200612699	35.3306180888173	77.9264129646096	1	1	1	103.68043123905
SAMD8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.9160995510765	1	1	1	1	1	1
SAMD9	96.0323169408481	1	1	1	1	1	139.050117780238	1	1	60.1449103827851	56.0537511829199	127.214147298891	1	1	1	1	140.538538419871	80.8802731356935	42.2939851552584	1	145.368631679974	1	1	54.1913437219616	1	1	131.126495609528	1
SAMD9L	1	1	1	1	1	34.5787420614972	117.562968283059	1	1	72.2789022751143	105.522457530907	1	1	1	1	1	106.824129635127	65.495340049776	85.6558259399805	1	190.106865989749	1	1	41.2773637783926	1	1	131.947190547444	1
SAMHD1	123.161408769946	74.9798175193015	1	1	97.6040816859175	1	1	1	1	314.179591979502	310.925416439441	114.022741101746	1	1	1	66.5375452342218	1	1	285.862747334855	1	1	1	1	77.8325881118675	122.296470267348	1	1	1
SAMSN1	461.863635284755	1	1	1	1	1	432.732146025567	1	1	285.18655590744	115.641168190433	388.231396735655	1	1	1	1	191.246813092186	1	67.3031799509606	1	1	1	1	1	1	1	339.268589855803	1
SAR1A	1	65.2231558217434	64.8957046631804	95.1057469142738	65.3706851360471	107.682371007505	1	79.1376021615712	58.056320045993	45.9288636354239	73.8518984417053	143.262066193419	1	1	74.46691375403	126.393351044735	1	61.1028085038057	29.8621837051385	96.6550497761891	1	76.7461430054019	72.9001271603417	144.172066770838	83.3970803353967	48.4018198659764	1	69.2536650998388
SARAF	1881.59324888317	220.081238728621	231.723967682002	212.731400126155	287.261609000126	311.338591881194	1578.36180818074	372.005571782711	325.502744776044	414.339476752752	455.122217070404	887.237818103989	251.641549976485	468.871507420613	402.758299111268	335.969141987713	711.509881569216	405.680108622693	446.892578161525	417.800384399928	1351.13066424873	616.242494331353	475.58080680154	330.456602729208	351.853137469142	389.255502121964	1046.89811141596	421.084590635763
SASH1	1	112.973952893169	1	1	49.2357967291686	1	1	1	1	1	41.2058343870207	1	1	1	1	1	1	99.1864600148334	1	1	1	1	1	73.9450070227324	55.1020583526556	1	1	1
SASH3	1	1	1	1	1	1	96.5580916515894	1	1	49.6481986875729	62.3178888306776	82.9746632813821	1	1	1	1	181.683774492794	1	1	1	1	1	1	1	1	1	1	1
SATB1	1	1	1	1	1	1	1	1	1	41.8519294431972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.343610169123	1
SAYSD1	1	1	36.8590930969669	43.5727012648408	1	1	1	1	1	1	1	1	1	1	42.3988225802082	1	1	1	1	49.486116964281	1	1	43.6335531361865	1	1	1	1	1
SBF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.1822514440891	1	1	1	1
SBNO2	1	67.1465051922631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.0408424381694	1	1	1	1	1	1
SBSPON	1	1	1	1	1	1	1	87.722190733085	1	1	1	1	1	101.841296540842	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SC5D	153.277733695602	1	40.667106641411	36.4033197009967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7358194204755	167.645479150638	100.770292987174	1	1	1	1	1	1
SCAF4	1	1	1	1	1	1	1	1	42.4587456027806	1	1	1	1	1	1	1	1	1	1	1	1	1	31.5791738256776	42.1010101436635	1	31.4198542095934	1	1
SCAMP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.217310055464	1	1	1	1	1	1	1	1	1
SCARA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.8933653136738	1	1	1
SCARB1	1	216.360395046571	1	1	1	1	1	1	1	1	51.0137458269274	1	1	1	1	1	1	77.5644329355819	1	1	1	1	1	172.071115333664	1	28.9524381750559	1	109.006769085404
SCARF1	1	84.2606328013498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.6773035369454	1	1	1	1	1	89.8693003351028	1	1	1	52.3939517177758
SCARF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.3278909048386	1	1	1	1	1	1	1	1	1	1	1	1
SCCPDH	1	39.1935353769742	63.4149489257722	63.791673758429	49.037201826362	99.7322062508119	1	1	98.1615609333126	1	55.5248773870691	1	1	1	162.394204412842	50.8154914693483	1	54.3953604196468	1	286.994592080062	1	174.859098672705	262.076779777883	31.8294903248138	1	42.6063229624184	1	45.9436430874912
SCD	1	1	134.830687228293	131.453041604648	1	34.3252570120032	1	1	168.064018898129	1	64.1473217053167	1	1	1	202.669049046132	1	1	1	1	143.517309440114	1	1	82.9784676516463	1	1	1	1	1
SCG5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.1665416006915	1	1	1	1	1	1	1	1	1	1	1	1
SCGB1B2P	1	1	7128.82439662923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCGB1D2	1	1	1	1	1	1	1	1	1430.51499225333	1	1	1	1	1	3772.02686355616	1	1	1	1	3029.28056715305	1	1844.76080076106	2223.84445065114	1	1	641.579888389903	1	1
SCGB2A1	1	1	1	1	1	1	1	1	781.342419134299	1	1	1	1	1	562.929786351736	1	1	1	1	1218.46879526854	1	1	998.956368293405	1	1	108.913743122525	1	1
SCGB2A2	1	1	2409.65368981576	1	1	1221.76496663874	1	1	18316.6993851923	1	1	1	1	70.0170572566723	22109.8381346561	1	1	1	1	29209.4791102874	1	5409.53615087009	26746.3796313222	1	1	3255.30392490466	1	1
SCGB3A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	335.246280357721	1	1	1	1	103.378434735882	1	95.5268013490873	95.770315329143	1	1	400.871177052944	1	1
SCIMP	1	1	1	1	1	1	1	1	1	70.3506018551353	52.9071808134545	1	1	1	1	1	114.239376293217	1	1	1	1	1	1	1	1	1	1	1
SCLT1	1	1	1	1	1	1	1	1	1	32.9900944188073	1	1	1	1	1	1	1	1	39.3036581836266	1	1	1	1	1	1	1	1	1
SCMH1	1	1	1	30.5263870091394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCML1	1	38.4765386930866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.3107618664423	1	1	23.911656654487	1	70.6143380251475	1	1	1	126.855394752294
SCML4	84.3621019254074	1	1	1	1	1	155.351937220973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCN3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.7197026968761
SCNN1A	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1271481882078	1	1	1	1	1	30.1553873364756	1	1	31.2323513562356	1	1	1	1	1
